C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_172.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_172.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_172.jpg, 0, 0, 0, 7.794794E-05
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_279.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_279.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_279.jpg, 0, 0, 0, 7.850364E-05
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_383.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_383.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_383.jpg, 0, 0, 0, 7.846369E-05
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_489.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_489.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_489.jpg, 0, 0.3176118, 0, 0.2393977
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_592.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_592.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_592.jpg, 0, 0.6252674, 0, 0.7891867
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_696.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_696.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_696.jpg, 0, 0.9207231, 0, 1.717172
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_797.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_797.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_797.jpg, 0, 1, 0, 2.864591
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_39_903.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_39_903.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_39_903.jpg, 0, 1, 0, 4.035805
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_005.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_005.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_005.jpg, -0.2526, 1, 0, 5.191162
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_107.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_107.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_107.jpg, 0, 1, 0, 6.34417
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_209.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_209.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_209.jpg, 0, 1, 0, 7.71368
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_310.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_310.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_310.jpg, 0, 1, 0, 8.843407
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_413.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_413.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_413.jpg, -0.2932149, 1, 0, 9.937419
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_514.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_514.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_514.jpg, -0.3477654, 1, 0, 10.98973
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_618.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_618.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_618.jpg, -0.03919978, 1, 0, 12.19614
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_719.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_719.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_719.jpg, 0, 1, 0, 12.97943
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_821.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_821.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_821.jpg, 0, 1, 0, 14.18444
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_40_922.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_40_922.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_40_922.jpg, -0.2663505, 1, 0, 15.30262
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_023.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_023.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_023.jpg, -0.5678424, 1, 0, 16.17336
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_123.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_123.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_123.jpg, -0.2739213, 1, 0, 17.32595
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_229.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_229.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_229.jpg, 0, 1, 0, 18.55858
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_332.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_332.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_332.jpg, -0.0373803, 1, 0, 19.4399
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_432.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_432.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_432.jpg, -0.3246726, 1, 0, 20.52443
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_532.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_532.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_532.jpg, -0.05638471, 1, 0, 21.44239
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_637.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_637.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_637.jpg, -0.0574665, 1, 0, 22.47773
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_738.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_738.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_738.jpg, -0.3588963, 1, 0, 23.38589
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_839.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_839.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_839.jpg, -0.05710141, 1, 0, 24.35765
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_41_941.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_41_941.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_41_941.jpg, -0.3035496, 1, 0, 25.30272
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_043.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_043.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_043.jpg, -0.4926484, 1, 0, 26.10112
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_145.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_145.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_145.jpg, -0.1857013, 1, 0, 27.04782
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_248.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_248.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_248.jpg, -0.267437, 1, 0, 28.16369
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_352.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_352.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_352.jpg, 0, 1, 0, 29.08979
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_452.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_452.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_452.jpg, 0, 1, 0, 30.00141
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_552.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_552.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_552.jpg, 0, 1, 0, 30.19024
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_654.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_654.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_654.jpg, -0.1780815, 1, 0, 30.18251
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_757.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_757.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_757.jpg, -0.1120695, 1, 0, 30.19037
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_858.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_858.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_858.jpg, 0, 1, 0, 30.18994
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_42_960.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_42_960.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_42_960.jpg, 0, 1, 0, 30.19024
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_064.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_064.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_064.jpg, -0.2761263, 1, 0, 30.17271
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_169.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_169.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_169.jpg, -0.00116401, 1, 0, 30.19007
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_273.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_273.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_273.jpg, 0, 1, 0, 30.19008
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_376.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_376.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_376.jpg, -0.1640547, 1, 0, 30.18498
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_477.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_477.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_477.jpg, 0, 1, 0, 30.19005
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_580.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_580.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_580.jpg, 0, 1, 0, 30.19026
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_681.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_681.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_681.jpg, -0.3003954, 1, 0, 30.17019
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_784.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_784.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_784.jpg, -0.03960331, 1, 0, 30.19058
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_886.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_886.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_886.jpg, -0.0445185, 1, 0, 30.19021
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_43_990.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_43_990.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_43_990.jpg, -0.2110512, 1, 0, 30.18316
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_090.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_090.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_090.jpg, 0, 1, 0, 30.18935
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_191.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_191.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_191.jpg, 0, 1, 0, 30.19034
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_295.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_295.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_295.jpg, -0.2976966, 1, 0, 30.1703
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_400.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_400.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_400.jpg, -0.03175953, 1, 0, 30.1905
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_505.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_505.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_505.jpg, 0, 1, 0, 30.19
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_611.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_611.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_611.jpg, -0.1833006, 1, 0, 30.18295
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_713.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_713.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_713.jpg, -0.05364062, 1, 0, 30.19094
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_815.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_815.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_815.jpg, 0, 1, 0, 30.1901
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_44_916.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_44_916.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_44_916.jpg, -0.0616059, 1, 0, 30.18974
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_45_019.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_45_019.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_45_019.jpg, -0.07201858, 1, 0, 30.19082
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_45_126.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_45_126.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_45_126.jpg, 0, 1, 0, 30.19016
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_45_230.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_45_230.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_45_230.jpg, -0.1739427, 1, 0, 30.18342
C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\center_2020_12_05_13_30_45_336.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\left_2020_12_05_13_30_45_336.jpg, C:\Users\maxik\OneDrive\Dokumente\Udemy Kurs\Data\IMG\right_2020_12_05_13_30_45_336.jpg, -0.03712437, 1, 0, 30.19081
